"status","url","link text","redir","On page"
"200 no error","http://www.travel.dod.mil/Training/Reference-Materials/","Reference Materials","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Training/Instructor-Resources/","Instructor Resources","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Training/Instructor-Resources/DTS-Training-Resources/","DTS Training Resources","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Training/Instructor-Resources/MyTravel-Training-Resources/","MyTravel Training Resources","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Training/Instructor-Resources/Program-Policy-Training-Resources/","Program & Policy Training Resources","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Training/Training-Search/","Training Search","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Support/","Support","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Support/Frequently-Asked-Questions/","Frequently Asked Questions","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Support/Local-Level-Travel-Assistance/","Local Level Travel Assistance","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Support/Travel-Assistance-Center/","Travel Assistance Center","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Support/Recruit-Travel-Assistance/","Recruit Travel Assistance","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","http://www.travel.dod.mil/Support/Travel-Management-Company-Assistance/","Travel Management Company Assistance","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/Programs/","Programs","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906490/dod-dine-smart/","Frequently Asked Questions","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"404 not found","https://www.travel.dod.mil/Docs/Toolkit_Dining_Traveler_Rewards.pdf","","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/About/","About","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/About/News/","News","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/About/News/RSS/","RSS","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/Careers/","Careers","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/Support/","Support","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/","FAQs","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/About/Contact-Us/","Contact Us","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/DTMO-Site-Map/","Site Map","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/External-Links-Disclaimer/","External Hyperlinks Disclaimer","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/Privacy-and-Security-Statement/","Privacy & Security Statement","","https://www.travel.dod.mil/Programs/DoD-Dine-Smart/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-CPP-01.pdf","Computation Example [PDF, 1 page]","","https://www.travel.dod.mil/Programs/DoD-Travel-Systems/Constructed-Travel/"
"200 no error","http://www.travel.dod.mil/About/News/Article/","Article","","https://www.travel.dod.mil/About/News/Article/Article/3359709/dod-preferred-now-in-the-washington-dc-area/"
"200 no error","https://www.travel.dod.mil/About/Leadership/","Leadership","","https://www.travel.dod.mil/About/News/Article/Article/3359709/dod-preferred-now-in-the-washington-dc-area/"
"200 no error","https://www.travel.dod.mil/About/Governance/","Governance","","https://www.travel.dod.mil/About/News/Article/Article/3359709/dod-preferred-now-in-the-washington-dc-area/"
"200 no error","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/","Dispatch Newsletter","","https://www.travel.dod.mil/About/News/Article/Article/3359709/dod-preferred-now-in-the-washington-dc-area/"
"200 no error","https://www.travel.dod.mil/Programs/Lodging/Integrated-Lodging-Program-Sites/","Integrated Lodging Program site","","https://www.travel.dod.mil/About/News/Article/Article/3359709/dod-preferred-now-in-the-washington-dc-area/"
"Disallowed by robots.txt","https://www.travel.dod.mil/DesktopModules/ArticleCS/Print.aspx","PRINT","","https://www.travel.dod.mil/About/News/Article/Article/3359709/dod-preferred-now-in-the-washington-dc-area/"
"200 no error","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/","Per Diem","","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Per-Diem-Rate-Lookup/"
"200 no error","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/","Frequently Asked Questions","","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Per-Diem-Rate-Lookup/"
"200 no error","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/CONUS-Per-Diem-Rate-Changes/","View recent changes","","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Per-Diem-Rate-Lookup/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/Allowances/Per_Diem/CONUS/Current_CONUS_Rates.pdf","Download most recent PDF file [864 pages]","","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Per-Diem-Rate-Lookup/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/Allowances/Per_Diem/OCONUS/Current_OCONUS_Rates.pdf","Download most recent PDF file [48 pages]","","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Per-Diem-Rate-Lookup/"
"200 no error","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Changes/","JTR Changes","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/"
"200 no error","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/","JTR Supplements","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/"
"200 no error","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/","Computation Examples","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/"
"200 no error","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Archive/","Travel Regulations Archive","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/"
"200 no error","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Archive/","travel regulations archive","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/"
"200 no error","https://www.travel.dod.mil/About/Governance/","Learn more about governance","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/"
"200 no error","https://www.travel.dod.mil/Support/Local-Level-Travel-Assistance/","contact your local level support","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/"
"200 no error","https://www.travel.dod.mil/Training/Training-Search/","","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/"
"200 no error","https://www.travel.dod.mil/Training/Training-Search/","Training","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/"
"200 no error","https://www.travel.dod.mil/About/Leadership/","Leadership","","https://www.travel.dod.mil/About/"
"200 no error","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/","Dispatch Newsletter","","https://www.travel.dod.mil/About/"
"200 no error","https://www.travel.dod.mil/Policy-Regulations/DoD-Instruction-515431/","DoDI 5154.31","","https://www.travel.dod.mil/About/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/About/DTMO_Business_Operations_Plan_FY2017-2021.pdf","Business Operations Plan [PDF, 27 pages]","","https://www.travel.dod.mil/About/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3434474/dod-approves-pet-expenses-reimbursement-due-to-pcs/","[inline style url]","","https://www.travel.dod.mil/About/News/"
"200 no error","http://www.travel.dod.mil/About/News/Category/22931/general/","General","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3434474/dod-approves-pet-expenses-reimbursement-due-to-pcs/","DoD Approves Pet Expenses Reimbursement Due to PCS","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3433120/reducing-travel-card-delinquencies-apcs-supervisors-and-approving-officials/","[inline style url]","","https://www.travel.dod.mil/About/News/"
"200 no error","http://www.travel.dod.mil/About/News/Category/22934/apc-toolkit/","APC Toolkit","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3433120/reducing-travel-card-delinquencies-apcs-supervisors-and-approving-officials/","Reducing Travel Card Delinquencies: APCs, Supervisors, and Approving Off...","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3432968/reducing-travel-card-delinquencies-cardholders/","[inline style url]","","https://www.travel.dod.mil/About/News/"
"200 no error","http://www.travel.dod.mil/About/News/Category/22934/apc-toolkit/","APC Toolkit","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3432968/reducing-travel-card-delinquencies-cardholders/","Reducing Travel Card Delinquencies: Cardholders","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Health-and-Safety/","[inline style url]","","https://www.travel.dod.mil/About/News/"
"200 no error","http://www.travel.dod.mil/About/News/Category/22931/general/","General","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Health-and-Safety/","Traveler Health & Safety","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3407536/dod-ending-mytravel-program/","[inline style url]","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3407536/dod-ending-mytravel-program/","DoD Ending MyTravel Program","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3381268/new-process-for-overseas-cola-adjustments/","[inline style url]","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3381268/new-process-for-overseas-cola-adjustments/","New Process for Overseas COLA Adjustments","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3362393/dod-to-change-the-name-of-nine-army-installations-by-2024/","[inline style url]","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/About/News/Article/Article/3362393/dod-to-change-the-name-of-nine-army-installations-by-2024/","DoD to Change the Name of Nine Army Installations by 2024","","https://www.travel.dod.mil/About/News/"
"403 forbidden","https://www.travel.dod.mil/About/News/COVID-19/","[inline style url]","","https://www.travel.dod.mil/About/News/"
"403 forbidden","https://www.travel.dod.mil/About/News/COVID-19/","Coronavirus-related Travel Information","","https://www.travel.dod.mil/About/News/"
"403 forbidden","https://www.travel.dod.mil/About/News/Article/Article/3350329/dod-travel-volume-and-impact-on-tmcs/","[inline style url]","","https://www.travel.dod.mil/About/News/"
"403 forbidden","https://www.travel.dod.mil/About/News/Article/Article/3350329/dod-travel-volume-and-impact-on-tmcs/","DoD Travel Volume and Impact on TMCs","","https://www.travel.dod.mil/About/News/"
"403 forbidden","https://www.travel.dod.mil/About/News/Article/Article/3331161/top-performers-recognized-for-excellence-in-practice-at-govtravels-2023/","[inline style url]","","https://www.travel.dod.mil/About/News/"
"403 forbidden","https://www.travel.dod.mil/About/News/Article/Article/3331161/top-performers-recognized-for-excellence-in-practice-at-govtravels-2023/","Top Performers Recognized for Excellence in Practice at  GovTravels 2023","","https://www.travel.dod.mil/About/News/"
"200 no error","https://www.travel.dod.mil/Support/Local-Level-Travel-Assistance/","Local Level Travel Assistance","","https://www.travel.dod.mil/Support/"
"403 forbidden","https://www.travel.dod.mil/Support/Travel-Assistance-Center/","Travel Assistance Center","","https://www.travel.dod.mil/Support/"
"403 forbidden","https://www.travel.dod.mil/Support/Recruit-Travel-Assistance/","Recruit Travel Assistance","","https://www.travel.dod.mil/Support/"
"403 forbidden","https://www.travel.dod.mil/Support/Travel-Management-Company-Assistance/","Travel Management Company Assistance","","https://www.travel.dod.mil/Support/"
"403 forbidden","https://www.travel.dod.mil/Support/Travel-Assistance-Center/","Live Chat","","https://www.travel.dod.mil/Support/"
"403 forbidden","https://www.travel.dod.mil/Support/Travel-Management-Company-Assistance/","contact your Travel Management Company","","https://www.travel.dod.mil/Support/"
"403 forbidden","https://www.travel.dod.mil/Support/Recruit-Travel-Assistance/","Live Chat with a recruit travel assistance analyst","","https://www.travel.dod.mil/Support/"
"403 forbidden","http://www.travel.dod.mil/Careers/","Careers","","https://www.travel.dod.mil/Careers/"
"403 forbidden","https://www.travel.dod.mil/About/News/Dispatch/","Dispatch Newsletter","","https://www.travel.dod.mil/About/Contact-Us/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906469/commercial-air/","Commercial Air","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906481/dod-bus/","DoD Bus","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906490/dod-dine-smart/","DoD Dine Smart","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906320/government-travel-charge-card/","Government Travel Charge Card","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2963047/lodging/","Lodging","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906478/rental-car/","Rental Car","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2942160/tsa-precheck/","TSA PreCheck","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2892592/actual-expense-allowance/","Actual Expense Allowance","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2893561/communication-services-reimbursement/","Communication Services Reimbursement","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2892589/conference-lodging-allowance/","Conference Lodging Allowance","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2893564/contractor-travel-regulations/","Contractor Travel Regulations","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3178107/covid-19/","COVID-19","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3277899/evacuations-conus-non-foreign-oconus/","Evacuations | CONUS & Non-Foreign OCONUS","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3278002/evacuations-foreign-oconus/","Evacuations | Foreign OCONUS","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3282360/local-travel/","Local Travel","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3174593/temporary-lodging-expenses/","Temporary Lodging Expenses","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906496/travel-policy-compliance/","Travel Policy Compliance","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906518/dislocation-allowance/","Dislocation Allowance","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906528/meal-rates/","Meal Rates","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906515/mileage-rates/","Mileage Rates","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/","Per Diem","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3167818/2022-automatic-bah-rate-increases/","2022 Automatic BAH Rate Increases","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906543/bah-basics/","BAH Basics","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2980103/bah-data-collection-rate-determination/","BAH Data Collection & Rate Determination","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2978684/bah-eligibility/","BAH Eligibility","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2980055/bah-out-of-pocket-expenses/","BAH Out-of-Pocket Expenses","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2980068/bah-rate-changes-rate-protection/","BAH Rate Changes & Rate Protection","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906550/overseas-housing-allowance/","Overseas Housing Allowance","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2996319/temporary-lodging-allowance/","Temporary Lodging Allowance","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906562/conus-cost-of-living-allowance/","CONUS Cost-of-Living Allowance","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2963206/oconus-cost-of-living-allowance/","OCONUS Cost-of-Living Allowance","","https://www.travel.dod.mil/Support/Frequently-Asked-Questions/"
"403 forbidden","https://www.travel.dod.mil/About/News/Dispatch/","Dispatch Newsletter","","https://www.travel.dod.mil/About/News/RSS/"
"403 forbidden","https://www.travel.dod.mil/DesktopModules/ArticleCS/RSS.ashx","","","https://www.travel.dod.mil/About/News/RSS/"
"403 forbidden","https://www.travel.dod.mil/DesktopModules/ArticleCS/RSS.ashx","DoD Travel News","","https://www.travel.dod.mil/About/News/RSS/"
"403 forbidden","https://www.travel.dod.mil/About/News/Article/Article/3438558/tac-outreach-call-6272023-debt-process-in-dts/","TAC Outreach Call 6/27/2023: Debt Process in DTS","","https://www.travel.dod.mil/About/News/RSS/"
"403 forbidden","https://www.travel.dod.mil/About/News/Article/Article/2934512/watch-now-interview-with-a-gtcc-program-sme/","Watch Now: Interview with a GTCC Program SME","","https://www.travel.dod.mil/About/News/RSS/"
"200 no error","https://www.travel.dod.mil/Programs/","[form action]","","https://www.travel.dod.mil/Programs/"
"403 forbidden","http://www.travel.dod.mil/Privacy-and-Security-Statement/","Privacy and Security Statement","","https://www.travel.dod.mil/Privacy-and-Security-Statement/"
"403 forbidden","http://www.travel.dod.mil/External-Links-Disclaimer/","External Links Disclaimer","","https://www.travel.dod.mil/External-Links-Disclaimer/"
"403 forbidden","https://www.travel.dod.mil/About/Contact-Us/MAP-CAP-Representatives/","Contact your MAP representative","","https://www.travel.dod.mil/About/Governance/"
"403 forbidden","https://www.travel.dod.mil/About/Contact-Us/MAP-CAP-Representatives/","Contact your CAP representative","","https://www.travel.dod.mil/About/Governance/"
"200 no error","http://www.travel.dod.mil/About/News/Article/","Article","","https://www.travel.dod.mil/About/News/Article/Article/3406667/travel-volume-and-impact-on-tmcs/"
"200 no error","https://www.travel.dod.mil/Programs/Lodging/Integrated-Lodging-Program-Sites/","Integrated Lodging Program (ILP) sites","","https://www.travel.dod.mil/About/News/Article/Article/3406667/travel-volume-and-impact-on-tmcs/"
"Disallowed by robots.txt","https://www.travel.dod.mil/DesktopModules/ArticleCS/Print.aspx","PRINT","","https://www.travel.dod.mil/About/News/Article/Article/3406667/travel-volume-and-impact-on-tmcs/"
"403 forbidden","http://www.travel.dod.mil/About/News/Dispatch-Newsletter/Category/22931/general/","General","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","http://www.travel.dod.mil/About/News/Dispatch-Newsletter/Category/22931/general/","General","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","http://www.travel.dod.mil/About/News/Dispatch-Newsletter/Category/23274/newsletter/","Newsletter","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","http://www.travel.dod.mil/About/News/Dispatch-Newsletter/Category/23274/newsletter/","Newsletter","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Dispatch_Fall_2021.pdf","[inline style url]","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Dispatch_Fall_2021.pdf","Fall 2021","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Dispatch-2021-summer.pdf","[inline style url]","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Dispatch-2021-summer.pdf","Summer 2021","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Dispatch_Spring_2021.pdf","[inline style url]","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Dispatch_Spring_2021.pdf","Spring 2021","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Defense-Travel-Dispatch-Fall-2020.pdf","[inline style url]","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Defense-Travel-Dispatch-Fall-2020.pdf","Fall 2020","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Defense-Travel-Dispatch-Summer-2020.pdf","[inline style url]","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Defense-Travel-Dispatch-Summer-2020.pdf","Summer 2020","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Defense-Travel-Dispatch-Spring-2020.pdf","[inline style url]","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Defense-Travel-Dispatch-Spring-2020.pdf","Spring 2020","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Defense-Travel-Dispatch-Fall-2019.pdf","[inline style url]","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Defense-Travel-Dispatch-Fall-2019.pdf","Fall 2019","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Defense-Travel-Dispatch-Spring-2019.pdf","[inline style url]","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/Dispatch Archive/Defense-Travel-Dispatch-Spring-2019.pdf","Spring 2019","","https://www.travel.dod.mil/About/News/Dispatch-Newsletter/"
"200 no error","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/","[form action]","","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/"
"403 forbidden","https://www.travel.dod.mil/Travel-Transportation-Rates/","Travel & Transportation Rates","","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/"
"200 no error","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/","Frequently Asked Questions","","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/"
"403 forbidden","http://www.travel.dod.mil/DTMO-Site-Map/","DTMO Site Map","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/About/News/COVID-19/","COVID-19","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/About/News/Health-and-Safety/","Health and Safety","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/About/Contact-Us/MAP-CAP-Representatives/","MAP CAP Representatives","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/About/Contact-Us/Feedback/","Feedback","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/About/Leadership-TEST/","Leadership TEST","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/DoD-Travel-Systems/Fiscal-Year-Crossover/","Fiscal Year Crossover","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/DoD-Travel-Systems/Test-MyTravel/","Test MyTravel","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/Rental-Car/Frequent-Renter-Program/","Frequent Renter Program","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/Rental-Car/Rental-Company-POCs/","Rental Company POCs","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/Rental-Car/Government-Ceiling-Rates-Alt/","Government Ceiling Rates Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/DoD-Bus/Find-DoD-Approved-Carriers-Alt/","Find DoD-Approved Carriers Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/DoD-Bus/TEST-Carriers/","TEST Carriers","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/Lodging/DoD-Preferred-Commercial-Lodging/Become-a-DoD-Preferred-Hotel/Test-Maps-2023/","Test Maps 2023","","https://www.travel.dod.mil/DTMO-Site-Map/"
