"status","url","link text","redir","On page"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat1.html","John Mather: Webb Q&A 1","https://www.jwst.nasa.gov/content/about/faqs/tweetChat1.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/meet-mather.html","Dr. John Mather","https://www.jwst.nasa.gov/content/meetTheTeam/people/mather.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat2.html","John Mather: Webb Q&A 2","https://www.jwst.nasa.gov/content/about/faqs/tweetChat2.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat3.html","Mark Clampin:  Exoplanets","https://www.jwst.nasa.gov/content/about/faqs/tweetChat3.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/meet-clampin.html","Dr. Mark Clampin","https://www.jwst.nasa.gov/content/meetTheTeam/people/clampin.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat4.html","SXSW: Finding Life on Other Planets","https://www.jwst.nasa.gov/content/about/faqs/tweetChat4.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_ama2.html","Women of Webb Q&A","https://www.jwst.nasa.gov/content/about/faqs/ama2.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat6.html","Focus on XSTEM","https://www.jwst.nasa.gov/content/about/faqs/tweetChat6.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat5.html","Sara Seeger: Search for Life Part 1","https://www.jwst.nasa.gov/content/about/faqs/tweetChat5.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat7.html","Part 2","https://www.jwst.nasa.gov/content/about/faqs/tweetChat7.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/about.html","More Info","https://www.jwst.nasa.gov/content/about/index.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/science.html","More Info","https://www.jwst.nasa.gov/content/science/index.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/beyondvisible.html","More Info","https://www.jwst.nasa.gov/content/features/beyondTheVisible.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat3.html","More Info","https://www.jwst.nasa.gov/content/about/faqs/tweetChat3.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_solarsystem.html","More Info","https://www.jwst.nasa.gov/content/forScientists/faqSolarsystem.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/firstlight.html","More Info","https://www.jwst.nasa.gov/content/science/firstLight.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/launch.html","More Info","https://www.jwst.nasa.gov/content/about/launch.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/orbit.html","second Sun-Earth Lagrange point","https://www.jwst.nasa.gov/content/about/orbit.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/sunshield.html","More Info","https://www.jwst.nasa.gov/content/observatory/sunshield.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/whois.html","Read more about James E. Webb.","https://www.jwst.nasa.gov/content/about/faqs/whoIsJamesWebb.html","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/facts.html","Vital Facts","https://www.jwst.nasa.gov/content/about/faqs/facts.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faqLite.html","FAQ Lite","https://www.jwst.nasa.gov/content/about/faqs/faqLite.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_scientists.html","Technical FAQ","https://www.jwst.nasa.gov/content/forScientists/faqScientists.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/meet-feinberg.html","Lee Feinberg","https://www.jwst.nasa.gov/content/meetTheTeam/people/feinberg.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_ama1.html","John Mather: 'Ask Me Anything'","https://www.jwst.nasa.gov/content/about/faqs/ama1.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat1.html","John Mather: Webb Q&A 1","https://www.jwst.nasa.gov/content/about/faqs/tweetChat1.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat2.html","John Mather: Webb Q&A 2","https://www.jwst.nasa.gov/content/about/faqs/tweetChat2.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/meet-clampin.html","Dr. Mark Clampin","https://www.jwst.nasa.gov/content/meetTheTeam/people/clampin.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat4.html","SXSW: Finding Life on Other Planets","https://www.jwst.nasa.gov/content/about/faqs/tweetChat4.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_ama2.html","Women of Webb Q&A","https://www.jwst.nasa.gov/content/about/faqs/ama2.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat6.html","Focus on XSTEM","https://www.jwst.nasa.gov/content/about/faqs/tweetChat6.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat5.html","Sara Seeger: Search for Life Part 1","https://www.jwst.nasa.gov/content/about/faqs/tweetChat5.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/faq_tweetchat7.html","Part 2","https://www.jwst.nasa.gov/content/about/faqs/tweetChat7.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/comparison_about.html","Here","https://www.jwst.nasa.gov/content/about/comparisonWebbVsHubble.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/nircam.html","Near Infrared Camera(NIRCam)","https://www.jwst.nasa.gov/content/observatory/instruments/nircam.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/fgs.html","Fine Guidance Sensor/ Near InfraRed Imager and Slitless Spectrograph (FGS-NIRISS)","https://www.jwst.nasa.gov/content/observatory/instruments/fgs.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/bigBangQandA.html","Q&A for answers to some commonly asked questions about the Big Bang","https://www.jwst.nasa.gov/content/features/bigBangQandA.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error","http://www.jwst.nasa.gov/","website","","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/public.html","'Features'","https://www.jwst.nasa.gov/content/features/index.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/scientists.html","email newsletter","https://www.jwst.nasa.gov/content/forScientists/index.html","https://www.jwst.nasa.gov/content/about/faqs/faq.html"
"200 no error","https://www.jwst.nasa.gov/resources/JWST_spinoffs_v122011.pdf","'Webb Spinoffs' (pdf)","","https://www.jwst.nasa.gov/content/about/innovations/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/microshutters.html","Microshutters","https://www.jwst.nasa.gov/content/about/innovations/microshutters.html","https://www.jwst.nasa.gov/content/about/innovations/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/backplane.html","Backplane","https://www.jwst.nasa.gov/content/observatory/ote/backplane.html","https://www.jwst.nasa.gov/content/about/innovations/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/wavefront.html","Wavefront Sensing and Control","https://www.jwst.nasa.gov/content/about/innovations/wavefront.html","https://www.jwst.nasa.gov/content/about/innovations/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/infrared.html","Infrared Detectors","https://www.jwst.nasa.gov/content/about/innovations/infrared.html","https://www.jwst.nasa.gov/content/about/innovations/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/circuit.html","Cryogenic Data Acquisition Integrated Circuit","https://www.jwst.nasa.gov/content/about/innovations/circuit.html","https://www.jwst.nasa.gov/content/about/innovations/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/coating.html","Sunshield Coating","https://www.jwst.nasa.gov/content/about/innovations/coating.html","https://www.jwst.nasa.gov/content/about/innovations/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/cryocooler.html","Cryocooler","https://www.jwst.nasa.gov/content/about/innovations/cryocooler.html","https://www.jwst.nasa.gov/content/about/innovations/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/mirrormap.html","Explore an interactive map showing the journey of the mirrors","https://www.jwst.nasa.gov/content/features/mirrorMap.html","https://www.jwst.nasa.gov/content/observatory/ote/mirrors/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/wavefront.html","wavefront sensing and control","https://www.jwst.nasa.gov/content/about/innovations/wavefront.html","https://www.jwst.nasa.gov/content/observatory/ote/mirrors/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/isim.html","ISIM: Integrated Science Instrument Module","https://www.jwst.nasa.gov/content/observatory/instruments/index.html","https://www.jwst.nasa.gov/content/webbLaunch/whereIsWebb.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/bus.html","Spacecraft Bus","https://www.jwst.nasa.gov/content/observatory/bus.html","https://www.jwst.nasa.gov/content/webbLaunch/whereIsWebb.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/isim.html","ISIM","https://www.jwst.nasa.gov/content/observatory/instruments/index.html","https://www.jwst.nasa.gov/content/webbLaunch/whereIsWebb.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/galaxies.html","Galaxies Over Time                Webb's unprecedented infrared sensitivity is helping astronomers to compare the faintest, earliest galaxies to today's grand spirals and ellipticals, helping us to understand how galaxies assemble over billions of years.","https://www.jwst.nasa.gov/content/science/galaxies.html","https://www.jwst.nasa.gov/content/science/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/birth.html","Star Lifecycle                  Webb is able to see right through and into massive clouds of dust that are opaque to visible-light observatories like Hubble, where stars and planetary systems are being born.","https://www.jwst.nasa.gov/content/science/birth.html","https://www.jwst.nasa.gov/content/science/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/origins.html","Other Worlds                Webb is telling us more about the atmospheres of extrasolar planets, and perhaps will even find the building blocks of life elsewhere in the universe. In addition to other planetary systems, Webb is also studying objects within our own Solar System.","https://www.jwst.nasa.gov/content/science/origins.html","https://www.jwst.nasa.gov/content/science/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/bigBangQandA.html","Q&A with John Mather about the Big Bang","https://www.jwst.nasa.gov/content/features/bigBangQandA.html","https://www.jwst.nasa.gov/content/science/firstLight.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/ote.html","OTE","https://www.jwst.nasa.gov/content/observatory/ote/index.html","https://www.jwst.nasa.gov/content/observatory/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/backplane.html","backplane","https://www.jwst.nasa.gov/content/observatory/ote/backplane.html","https://www.jwst.nasa.gov/content/observatory/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/bus.html","spacecraft bus","https://www.jwst.nasa.gov/content/observatory/bus.html","https://www.jwst.nasa.gov/content/observatory/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/ote.html","Optical Telescope Element (OTE)","https://www.jwst.nasa.gov/content/observatory/ote/index.html","https://www.jwst.nasa.gov/content/observatory/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/instruments.html","Integrated Science Instrument Module     (ISIM)","https://www.jwst.nasa.gov/content/observatory/instruments/index.html","https://www.jwst.nasa.gov/content/observatory/index.html"
"200 no error","https://www.jwst.nasa.gov/content/features/","other activites","","https://www.jwst.nasa.gov/content/observatory/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/papermodel.html","","https://www.jwst.nasa.gov/content/features/educational/paperModel/paperModel.html","https://www.jwst.nasa.gov/content/observatory/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/papermodel.html","building our  paper model of Webb!","https://www.jwst.nasa.gov/content/features/educational/paperModel/paperModel.html","https://www.jwst.nasa.gov/content/observatory/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/scope.html","","https://www.jwst.nasa.gov/content/features/educational/scopeItOut/index.html","https://www.jwst.nasa.gov/content/observatory/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/scope.html","'Scope It Out' game","https://www.jwst.nasa.gov/content/features/educational/scopeItOut/index.html","https://www.jwst.nasa.gov/content/observatory/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/instruments.html","science instruments.","https://www.jwst.nasa.gov/content/observatory/instruments/index.html","https://www.jwst.nasa.gov/content/observatory/ote/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/observatory.html","James Webb Space Telescope Observatory flight system","https://www.jwst.nasa.gov/content/observatory/index.html","https://www.jwst.nasa.gov/content/observatory/instruments/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/WebbCamClips/index.html","time-lapse movies of Webb being built and tested","https://www.jwst.nasa.gov/content/features/timeLapse.html","https://www.jwst.nasa.gov/content/observatory/instruments/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/cryocooler.html","innovative 'cryocooler' that is dedicated to cooling MIRI's detectors","https://www.jwst.nasa.gov/content/about/innovations/cryocooler.html","https://www.jwst.nasa.gov/content/observatory/instruments/miri.html"
"200 no error","https://www.jwst.nasa.gov/content/features/celebrateWebb.html","Celebrate Webb","","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/jwstArt/","#jwstArt Webb ART & SCIENCE","https://www.jwst.nasa.gov/content/features/jwstArt/","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/svs.html","Webb @ Scientific Visualization Studio (SVS)","https://www.jwst.nasa.gov/content/multimedia/svs.html","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/beyondvisible.html","Infrared: Beyond the Visible","https://www.jwst.nasa.gov/content/features/beyondTheVisible.html","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/behindthewebb.html","'Behind the Webb' Video Podcast Series","https://www.jwst.nasa.gov/content/features/behindTheWebb.html","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/mirrormap.html","Journey of the Mirrors Interactive Map","https://www.jwst.nasa.gov/content/features/mirrorMap.html","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error","https://www.jwst.nasa.gov/content/features/educational/buildItYourself/index.html","Build It Yourself: Satellite","","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error","https://www.jwst.nasa.gov/content/features/educational/scopeItOut/index.html","Scope It Out! A telescope game","","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/ebooks.html","Webb & Hubble ebooks","https://www.jwst.nasa.gov/content/features/educational/eBooks.html","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error","https://www.jwst.nasa.gov/education/JWSTScienceFunPad.pdf","Fun Pad (ages 5-10)(pdf)","","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/print.html","Print Materials (posters,flyers, etc)","https://www.jwst.nasa.gov/content/features/educational/print.html","https://www.jwst.nasa.gov/content/features/index.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/coating.html","Read about the special sunshield coating","https://www.jwst.nasa.gov/content/about/innovations/coating.html","https://www.jwst.nasa.gov/content/observatory/sunshield.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/WebbMirrorPaperSnowflake_Color_Print.pdf","Download Instructions","","https://www.jwst.nasa.gov/content/features/webbSnowflake.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/WebbMirrorPaperSnowflake_Color_Print.pdf","","","https://www.jwst.nasa.gov/content/features/webbSnowflake.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/coloringTemplateBall.pdf","Download Template","","https://www.jwst.nasa.gov/content/features/coloringWebb.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/2-nsc-ColourInSheets-All.pdf","NSC's Coloring Templates","","https://www.jwst.nasa.gov/content/features/coloringWebb.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/postcards/spaceytales_digital.pdf","Download Printable","","https://www.jwst.nasa.gov/content/features/postcards.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/postcards/spaceytales_digital.pdf","Download Digital","","https://www.jwst.nasa.gov/content/features/postcards.html"
"200 no error","https://www.jwst.nasa.gov/content/features/jwstArt/images/IkumiKayamaJWST20x16.pdf","PDF Version","","https://www.jwst.nasa.gov/content/features/jwstArt/index.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/origami1.pdf","[alt]: screenshot of Webb Primary Mirror Origami Pattern","","https://www.jwst.nasa.gov/content/features/origami.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/origami1.pdf","Download Origami Template","","https://www.jwst.nasa.gov/content/features/origami.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/Pumpkinpattern-SpacePumpkinEN.pdf","English","","https://www.jwst.nasa.gov/content/features/spacePumpkin.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/Pumpkinpattern-SpacePumpkinFR.pdf","French","","https://www.jwst.nasa.gov/content/features/spacePumpkin.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/Pumpkinpattern-GoldenMirrorEN.pdf","English","","https://www.jwst.nasa.gov/content/features/spacePumpkin.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/Pumpkinpattern-GoldenMirrorFR.pdf","French","","https://www.jwst.nasa.gov/content/features/spacePumpkin.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/Pumpkinpattern-WebbWebEN.pdf","English","","https://www.jwst.nasa.gov/content/features/spacePumpkin.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/Pumpkinpattern-WebbWebFR.pdf","French","","https://www.jwst.nasa.gov/content/features/spacePumpkin.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/PumpkinPatternSpiderWebbEN.pdf","English","","https://www.jwst.nasa.gov/content/features/spacePumpkin.html"
"200 no error","https://www.jwst.nasa.gov/model/Release1.doc","fill out this release form","","https://www.jwst.nasa.gov/content/features/educational/paperModel/paperModel.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/model_gallery.html","View Our Gallery","https://www.jwst.nasa.gov/content/features/educational/paperModel/modelGallery.html","https://www.jwst.nasa.gov/content/features/educational/paperModel/paperModel.html"
"200 no error < 302 found","https://www.jwst.nasa.gov/model_gallery.html","gallery of models submitted to us","https://www.jwst.nasa.gov/content/features/educational/paperModel/modelGallery.html","https://www.jwst.nasa.gov/content/features/educational/paperModel/paperModel.html"
"200 no error","https://www.jwst.nasa.gov/model/jwstPaperModelBasic.pdf","The Model Parts  (.pdf)","","https://www.jwst.nasa.gov/content/features/educational/paperModel/paperModel.html"
"200 no error","https://www.jwst.nasa.gov/model/assembly_parts_pages_final.pdf","The Model Parts (.pdf)","","https://www.jwst.nasa.gov/content/features/educational/paperModel/paperModel.html"
"200 no error","https://www.jwst.nasa.gov/model/jwst_model_instructions_final.pdf","The Model Instructions (.pdf)","","https://www.jwst.nasa.gov/content/features/educational/paperModel/paperModel.html"
"200 no error","https://www.jwst.nasa.gov/resources/JWST_model_1-48scale_final-instructions.pdf","Directions","","https://www.jwst.nasa.gov/content/features/educational/paperModel/paperModel.html"
"200 no error","https://www.jwst.nasa.gov/resources/JWST_model_1-48scale_final-parts.pdf","Model Parts.","","https://www.jwst.nasa.gov/content/features/educational/paperModel/paperModel.html"
"200 no error","https://www.jwst.nasa.gov/content/features/assets/documents/flipBook.pdf","Download Flip Book Instructions","","https://www.jwst.nasa.gov/content/features/flipBook.html"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/languages.rtf","Download All Languages","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_english.pdf","PDF (English)","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/languages.rtf","Text (.rtf)","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_catalan.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_traditionalchinese.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_simplifiedchinese.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_czech.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_danish.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_dutch.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_english.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_estonian.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_farsi.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_filipino.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_finnish.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_french.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_german.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_greek.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_gujarati.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_hebrew.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_hindi.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_hungarian.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_italian.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_japanese.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_latvian.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_norwegian.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_portuguese.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_punjabi.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_russian.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_spanish.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_swahili.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_swedish.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_dothraki.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_arabic.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_azerbaijani.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_bengali.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_bulgarian.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
"200 no error","https://www.jwst.nasa.gov/content/features/keyFactsInternational/postcards/postcard_albanian.pdf","PDF","","https://www.jwst.nasa.gov/content/features/keyFactsInternational/"
